sentence,onset,offset,duration
我把他抱在怀里摇着他对他说你爱的那朵花没有危险,1429.8600000000001,1434.89,5.029999999999973
我给你的小羊画一个罩子,1435.5300000000002,1437.2600000000002,1.7300000000000182
我给你的花画一副盔甲,1437.89,1439.65,1.759999999999991
我,1440.48,1441.0400000000002,0.5600000000001728
我也不太知道该说些什么,1442.0700000000002,1443.44,1.3699999999998909
我觉得自己太笨拙,1444.0700000000002,1445.18,1.1099999999999
我不知道怎样才能达到他的境界,1445.7,1447.91,2.2100000000000364
怎样才能再进入他的境界,1448.5500000000002,1450.0700000000002,1.5199999999999818
唉泪水的世界是多么神秘啊,1451.16,1454.5200000000002,3.3600000000001273
很快我就进一步了解了这朵花儿,1455.5100000000002,1457.7800000000002,2.269999999999982
在小王子的星球上过去一直都生长着一些只有一层花瓣的很简单的花,1458.5,1463.68,5.180000000000064
这些花非常小一点儿也不占地方,1464.44,1466.7,2.259999999999991
从来也不会去打搅任何人,1467.17,1468.71,1.5399999999999636
它们早晨在草丛中开放晚上就凋谢了,1469.43,1472.88,3.4500000000000455
不知从哪里来了一颗种子,1473.8400000000001,1475.4900000000002,1.650000000000091
忽然一天这种子发了芽,1476.0300000000002,1477.45,1.4199999999998454
小王子特别仔细地监视着这颗与众不同的小苗,1478.0700000000002,1481.21,3.1399999999998727
这玩意儿说不定是一种新的猴面包树,1481.7200000000003,1484.2400000000002,2.519999999999982
但是这小苗不久就不再长了而且开始孕育着一个花朵,1484.98,1489.64,4.660000000000082
看到在这棵苗上长出了一个很大很大的花蕾小王子感觉到从这个花苞中一定会出现一个奇迹,1490.4700000000003,1497.38,6.9099999999998545
然而这朵花儿藏在她那绿茵茵的房间中用了很长的时间来打扮自己,1498.3000000000002,1502.89,4.589999999999918
她精心选择着她将来的颜色慢慢腾腾地装饰着一片片地搭配着她的花瓣,1503.68,1509.7800000000002,6.100000000000136
她不愿像虞美人那样一出世就满脸皱纹,1510.5600000000002,1513.0400000000002,2.480000000000018
她要让自己带着光艳夺目的丽姿来到世间,1513.7400000000002,1516.8400000000001,3.099999999999909
是的她是非常爱俏的,1517.5900000000001,1519.5600000000002,1.9700000000000273
她用好些好些日子天仙般地梳妆打扮然后在一天的早晨恰好在太阳升起的时候她开放了,1520.13,1528.2900000000002,8.160000000000082
她已经精细地做了那么长的准备工作却打着哈欠说道我刚刚睡醒,1528.9,1534.7400000000002,5.8400000000001455
真对不起,1535.0500000000002,1535.7400000000002,0.6900000000000546
瞧我的头发还是乱蓬蓬的,1536.2200000000003,1538.2600000000002,2.0399999999999636
小王子这时再也控制不住自己的爱慕心情,1538.8000000000002,1542.0200000000002,3.2200000000000273
你是多么美丽呀,1542.88,1544.48,1.599999999999909
花儿悠然自得地说是吧我是与太阳同时出生的,1545.2200000000003,1550.13,4.9099999999998545
小王子看出了这花儿不太谦虚可是她确实丽姿动人,1551.1000000000001,1555.3400000000001,4.240000000000009
她随后又说道现在该是吃早点的时候了吧,1555.9700000000003,1560.0500000000002,4.079999999999927
请你也想着给我准备一点,1560.64,1562.75,2.1099999999999
小王子很有些不好意思于是就拿着喷壶打来了一壶清清的凉水,1563.5800000000002,1569.14,5.559999999999945
他浇灌着花儿,1569.63,1570.5600000000002,0.9300000000000637
于是就这样这朵花儿就以她那有点敏感多疑的虚荣心折磨着小王子,1571.3500000000001,1576.6000000000001,5.25
例如有一天她向小王子讲起她身上长的四根刺,1577.2700000000002,1581.25,3.979999999999791
老虎让它张着爪子来吧,1582.0700000000002,1584.3300000000002,2.259999999999991
小王子顶了她一句在我这个星球上没有老虎,1585.0900000000001,1589.3600000000001,4.269999999999982
而且老虎是不会吃草的,1589.7900000000002,1591.92,2.1299999999998818
花儿轻声说道我并不是草,1592.45,1595.18,2.730000000000018
真对不起,1595.88,1596.66,0.7799999999999727
我并不怕什么老虎,1597.45,1598.8200000000002,1.3700000000001182
可我讨厌穿堂风,1599.3000000000002,1600.3600000000001,1.0599999999999454
我猜你没有为我准备个屏风,1600.92,1603.15,2.230000000000018
小王子思忖着讨厌穿堂风这对一株植物来说真不走运,1603.66,1610.0800000000002,6.420000000000073
这朵花真不大好伺候,1610.8100000000002,1612.8000000000002,1.990000000000009
晚上你得把我放到一个玻璃罩子中,1613.75,1616.39,2.6400000000001
你这地方太冷,1616.88,1617.8600000000001,0.9800000000000182
我原来住的那个地方,1618.3600000000001,1619.8100000000002,1.4500000000000455
但她没有说下去,1620.88,1622.0400000000002,1.1600000000000819
她来的时候是粒种子,1622.66,1624.0500000000002,1.3900000000001
她哪里见过什么别的世界,1624.5900000000001,1626.0300000000002,1.4400000000000546
她叫人发现她是在凑一个如此不太高明的谎话,1626.5100000000002,1629.8700000000001,3.3599999999999
她有点儿羞怒,1630.25,1631.1100000000001,0.8600000000001273
咳嗽了两三声,1631.42,1632.4,0.9800000000000182
她的这一招是要小王子处于有过失的地位,1633.0300000000002,1635.9,2.869999999999891
她说道屏风呢,1636.48,1638.19,1.7100000000000364
我正准备去拿可你刚才说的是,1638.88,1641.7400000000002,2.8600000000001273
于是花儿放开嗓门儿咳嗽了几声依然要使小王子后悔自己的过失,1642.45,1647.7,5.25
尽管小王子本来诚心诚意地喜欢这朵花可是这一来却使他马上对她产生了怀疑,1648.3000000000002,1654.7900000000002,6.490000000000009
小王子对一些无关紧要的话看得太认真结果使自己很苦恼,1655.5800000000002,1659.96,4.379999999999882
有一天他告诉我说我不该听信她的话,1660.7600000000002,1664.3600000000001,3.599999999999909
绝不该听信那些花儿的话,1664.9700000000003,1666.5,1.5299999999997453
看看花闻闻她就得了,1667.21,1668.93,1.7200000000000273
我的那朵花儿使我的星球芳香四溢可我不会享受她,1669.5700000000002,1673.93,4.3599999999999
关于老虎爪子的事儿本应该使我产生同情却反而使我恼火,1674.65,1679.7600000000002,5.110000000000127
他还告诉我说我那时什么也不懂,1680.5,1683.17,2.6700000000000728
我应该根据她的行为而不是根据她的话来判断她,1683.68,1686.8300000000002,3.150000000000091
她使我的生活芬芳多彩,1687.5200000000002,1689.43,1.9099999999998545
我真不该离开她跑出来,1689.91,1691.3600000000001,1.4500000000000455
我本应该猜出在她那令人爱怜的花招后面所隐藏的温情,1691.8100000000002,1696.16,4.349999999999909
花是多么自相矛盾,1696.96,1698.5100000000002,1.550000000000182
我当时太年轻还不懂得爱她,1699.1200000000001,1701.8700000000001,2.75
我想小王子大概是利用一群候鸟迁徙的机会跑出来的,1702.8000000000002,1706.5200000000002,3.7200000000000273
在他出发的那天早上他把他的星球收拾得整整齐齐,1707.2,1711.15,3.9500000000000455
把它上头的活火山打扫得干干净净,1711.67,1714.17,2.5
他有两个活火山,1714.93,1715.91,0.9800000000000182
早上热早点很方便,1716.5200000000002,1718.0100000000002,1.490000000000009
他还有一座死火山,1718.75,1719.9900000000002,1.2400000000002365
他也把它打扫干净,1720.4,1721.64,1.240000000000009
他想说不定它还会活动呢,1722.21,1724.66,2.4500000000000455
打扫干净了它们就可以慢慢地有规律地燃烧而不会突然爆发,1725.4900000000002,1730.5500000000002,5.059999999999945
火山爆发就像烟囱里的火焰一样,1731.2400000000002,1733.4,2.1599999999998545
当然在我们地球上我们人太小不能打扫火山所以火山给我们带来很多很多麻烦,1734.19,1741.0900000000001,6.900000000000091
小王子还把剩下的最后几棵猴面包树苗全拔了,1742.1200000000001,1745.46,3.339999999999918
他有点儿忧伤,1746.16,1746.98,0.8199999999999363
他以为他再也不会回来了,1747.66,1749.6100000000001,1.9500000000000455
这天这些家常活使他感到特别亲切,1750.2200000000003,1753.66,3.439999999999827
当他最后一次浇花时准备把她放在玻璃罩子下面他发觉自己要哭出来,1754.2800000000002,1759.89,5.6099999999999
再见了他对花儿说道,1760.7400000000002,1762.89,2.1499999999998636
可是花儿没有回答他,1763.46,1764.9500000000003,1.4900000000002365
再见了他又说了一遍,1765.8400000000001,1768.16,2.3199999999999363
花儿咳嗽了一阵但并不是由于感冒,1768.88,1771.52,2.6399999999998727
她终于对他说道我方才真蠢,1772.3000000000002,1775.1000000000001,2.7999999999999545
请你原谅我,1775.5700000000002,1776.52,0.9499999999998181
希望你能幸福,1777.0,1778.63,1.6300000000001091
花儿对他毫不抱怨,1779.21,1780.5700000000002,1.3600000000001273
他感到很惊讶,1781.0900000000001,1781.96,0.8699999999998909
他举着罩子不知所措地伫立在那里,1782.6100000000001,1785.1200000000001,2.509999999999991
他不明白她为什么会这样温柔恬静,1786.0,1788.5300000000002,2.5300000000002
的确我爱你花儿对他说道,1789.65,1793.3200000000002,3.6700000000000728
但由于我的过错你一点儿也没有理会,1794.2000000000003,1797.0600000000002,2.8599999999999
这丝毫不重要,1797.7800000000002,1798.77,0.9899999999997817
不过你也和我一样的蠢,1799.5300000000002,1801.7000000000003,2.1700000000000728
希望你今后能幸福,1802.3100000000002,1803.67,1.3599999999999
把罩子放在一边吧,1804.4700000000003,1805.63,1.1599999999998545
我用不着它了,1806.2400000000002,1807.17,0.9299999999998363
要是风来了怎么办,1808.1800000000003,1809.8600000000001,1.6799999999998363
我的感冒并不那么重,1810.7200000000003,1812.3000000000002,1.5799999999999272
夜晚的凉风对我倒有好处,1812.92,1814.9,1.9800000000000182
我是一朵花,1815.5700000000002,1816.3300000000002,0.7599999999999909
要是有虫子野兽呢,1817.2200000000003,1819.2400000000002,2.019999999999982
我要是想认识蝴蝶经不起两三只毛虫是不行的,1820.04,1823.8400000000001,3.800000000000182
据说这是很美的,1824.5,1825.88,1.3800000000001091
不然还有谁来看我呢,1826.48,1827.8200000000002,1.3400000000001455
你就要到远处去了,1828.63,1829.92,1.2899999999999636
至于说大动物我并不怕,1830.6000000000001,1832.5800000000002,1.9800000000000182
我有爪子,1833.1200000000001,1833.88,0.7599999999999909
于是她天真地显露出她那四根刺,1834.96,1837.67,2.7100000000000364
随后又说道别这么磨蹭了,1838.2400000000002,1840.42,2.1799999999998363
真烦人,1840.7400000000002,1841.4,0.6599999999998545
你既然决定离开这儿那么快走吧,1841.96,1845.3100000000002,3.3500000000001364
她是怕小王子看见她在哭,1846.4700000000003,1848.64,2.1699999999998454
她是朵非常骄傲的花,1849.4300000000003,1851.3000000000002,1.8699999999998909
在附近的宇宙中还有325326327328329330等几颗小行星,1851.3700000000001,1858.7000000000003,7.330000000000155
他就开始访问这几颗星球,1859.4300000000003,1860.9300000000003,1.5
想在那里找点儿事儿干并且学习学习,1861.42,1863.9900000000002,2.5700000000001637
第一颗星球上住着一个国王,1864.8500000000001,1866.8500000000001,2.0
国王穿着用紫红色和白底儿黑花的毛皮做成的大礼服,1867.5400000000002,1871.39,3.849999999999909
坐在一个很简单却又十分威严的宝座上,1871.9700000000003,1874.5400000000002,2.5699999999999363
啊来了一个臣民当他看见小王子时喊了起来,1875.2600000000002,1879.6900000000003,4.430000000000064
小王子思量着他从来也没有见过我怎么会认识我呢,1880.5400000000002,1884.9900000000002,4.4500000000000455
他哪里知道在那些国王的眼里世界是非常简单的,1885.8400000000001,1889.7700000000002,3.9300000000000637
所有的人都是臣民,1890.2800000000002,1891.6200000000001,1.3399999999999181
国王十分骄傲因为他终于成了某个人的国王,1892.2500000000002,1895.5100000000002,3.259999999999991
他对小王子说道靠近些好让我好好看看你,1896.0900000000001,1900.2100000000003,4.120000000000118
小王子看看四周想找个地方坐下来可是整个星球被国王华丽的白底儿黑花皮袍占满了他只好站在那里,1901.1900000000003,1909.3400000000001,8.149999999999864
但是因为疲倦了他打起哈欠来,1909.8500000000001,1912.0900000000001,2.240000000000009
君王对他说在一个国王面前打哈欠是违反礼节的,1912.67,1917.0600000000002,4.3900000000001
我禁止你打哈欠,1917.5500000000002,1918.5300000000002,0.9800000000000182
小王子羞愧地说道我实在忍不住,1919.4900000000002,1922.3400000000001,2.849999999999909
我长途跋涉来到这里还没有睡觉呢,1922.7600000000002,1925.3300000000002,2.5699999999999363
国王说那好吧我命令你打哈欠,1926.3600000000001,1929.4900000000002,3.130000000000109
好些年来我没有看见过任何人打哈欠,1930.0100000000002,1932.5500000000002,2.5399999999999636
对我来说打哈欠倒是新奇的事,1933.0800000000002,1936.1200000000001,3.0399999999999636
来吧再打个哈欠,1936.7600000000002,1938.2100000000003,1.4500000000000455
这是命令,1938.6200000000001,1939.38,0.7599999999999909
这倒叫我有点儿紧张,1940.6100000000001,1942.5100000000002,1.900000000000091
我打不出哈欠来了,1942.9900000000002,1944.2100000000003,1.2200000000000273
小王子红着脸说,1945.0200000000002,1946.42,1.3999999999998636
嗯嗯国王回答道,1947.1000000000001,1949.8500000000001,2.75
那么我命令你忽而打哈欠忽而,1950.5300000000002,1954.3600000000001,3.8299999999999272
他嘟嘟囔囔显出有点儿恼怒,1955.1200000000001,1957.38,2.259999999999991
因为国王所要求的主要是保持他的威严受到尊敬,1958.0400000000002,1961.4,3.3599999999999
他不能容忍不听他的命令,1962.3000000000002,1964.0500000000002,1.75
他是一位绝对的君主,1964.6000000000001,1965.9300000000003,1.3300000000001546
可是他却很善良,1966.5700000000002,1968.2700000000002,1.7000000000000455
他下的命令都是有理智的,1968.8000000000002,1970.5900000000001,1.7899999999999636
他常常说如果我叫一位将军变成一只海鸟而这位将军不服从我的命令那么这就不是将军的过错而是我的过错,1971.2300000000002,1981.8200000000002,10.589999999999918
小王子腼腆地试探道我可以坐下吗,1982.7100000000003,1986.69,3.979999999999791
我命令你坐下国王一边回答一边庄重地把他那白底儿黑花皮袍大襟挪动了一下,1987.4100000000003,1993.8300000000002,6.419999999999845
可是小王子感到很奇怪,1994.63,1996.1800000000003,1.550000000000182
这么小的行星国王他对什么进行统治呢,1996.9100000000003,1999.8100000000002,2.8999999999998636
他对国王说陛下请原谅我想问您,2000.65,2005.0500000000002,4.400000000000091
国王急忙抢着说道我命令你问我,2005.5800000000002,2008.0000000000002,2.4200000000000728
陛下你统治什么呢,2009.0100000000002,2011.2300000000002,2.2200000000000273
国王非常简单明了地说我统治一切,2012.0100000000002,2015.14,3.1299999999998818
一切国王轻轻地用手指着他的行星和其他的行星以及所有的星星,2015.9900000000002,2021.9900000000002,6.0
小王子说统治这一切,2022.6200000000001,2025.3000000000002,2.6800000000000637
统治这一切,2026.14,2027.4600000000003,1.3200000000001637
原来他不仅是一个绝对的君主而且是整个宇宙的君主,2027.8100000000002,2031.9100000000003,4.100000000000136
那么星星都服从您吗,2032.8000000000002,2034.9700000000003,2.1700000000000728
那当然国王对他说,2035.4800000000002,2037.7100000000003,2.230000000000018
它们立即就得服从,2038.2800000000002,2039.65,1.3699999999998909
我是不允许无纪律的,2040.0100000000002,2041.39,1.3799999999998818
这样的权力使小王子惊叹不已,2042.4,2044.8600000000001,2.4600000000000364
如果掌握了这样的权力那么他一天就不只是看到四十三次日落而可以看到七十二次甚至一百次或是二百次日落也不必要去挪动椅子了,2045.4,2057.21,11.809999999999945
由于他想起了他那被遗弃的小星球心里有点儿难过,2058.15,2062.03,3.880000000000109
他大胆地向国王提出了一个请求我想看日落,2062.6600000000003,2066.8500000000004,4.190000000000055
请求您命令太阳落山吧,2067.57,2069.98,2.4099999999998545
国王说道如果我命令一个将军像一只蝴蝶那样从这朵花飞到那朵花或者命令他写作一个悲剧剧本或者变一只海鸟而如果这位将军接到命令不执行的话那么我们中的谁是错误的呢,2070.92,2087.9700000000003,17.050000000000182
将军还是我自己,2088.5800000000004,2090.26,1.6799999999998363
那当然是您的不对小王子肯定地回答,2091.01,2094.9,3.8899999999998727
一点也不错国王接着说,2095.4100000000003,2097.61,2.199999999999818
向每个人提出的要求应该是他们所能做到的,2098.2000000000003,2101.42,3.2199999999998
权威首先应该建立在理性的基础上,2102.04,2104.63,2.5900000000001455
如果命令你的老百姓去投海他们非起来革命不可,2105.27,2109.07,3.800000000000182
我的命令是合理的所以我有权要别人服从,2109.78,2113.5,3.7199999999998
那么我提出的日落呢小王子一旦提出一个问题他是不会忘记这个问题的,2114.51,2120.53,6.019999999999982
日落么你会看到的,2121.3,2123.4100000000003,2.1100000000001273
我一定要太阳落山,2123.9700000000003,2125.29,1.319999999999709
不过按照我的统治科学我得等到条件成熟的时候,2125.75,2129.5,3.75
小王子问道这要等到什么时候呢,2130.25,2133.59,3.3400000000001455
嗯国王在回答之前首先翻阅了一本厚厚的日历,2134.34,2138.9100000000003,4.570000000000164
嘴里慢慢说道嗯嗯日落大约大约在今晚七时四十分的时候,2139.36,2147.38,8.019999999999982
你将看到我的命令一定会被服从的,2147.79,2150.09,2.300000000000182
小王子又打起哈欠来了,2151.04,2153.17,2.130000000000109
他遗憾没有看到日落,2153.5600000000004,2155.0200000000004,1.4600000000000364
他有点儿厌烦了,2155.4100000000003,2156.28,0.8699999999998909
他对国王说我没有必要再待在这儿了,2156.83,2159.8900000000003,3.0600000000004
我要走了,2160.3500000000004,2160.9700000000003,0.6199999999998909
这位因为刚刚有了一个臣民而十分骄傲自得的国王说道嗯别走别走我任命你当大臣,2162.0,2168.6600000000003,6.660000000000309
什么大臣,2169.33,2170.15,0.8200000000001637
嗯司法大臣,2170.6000000000004,2172.21,1.6099999999996726
可是这儿没有一个要审判的人,2172.8500000000004,2175.34,2.4899999999997817
很难说呀国王说道,2176.17,2178.01,1.8400000000001455
因为我还没有巡视过我的王国呢,2178.61,2181.1600000000003,2.550000000000182
我很老了,2181.69,2182.34,0.650000000000091
我这地方又小没有放銮驾的地方,2182.7200000000003,2185.2700000000004,2.550000000000182
另外一走路我就累,2185.8500000000004,2187.5,1.6499999999996362
哦可是我已经看过了小王子说道并探身朝星球的那一侧看了看,2188.4300000000003,2194.76,6.329999999999927
那边也没有一个人,2195.2200000000003,2196.28,1.0599999999999454
那么你就审判你自己呀国王回答他说,2197.0600000000004,2200.88,3.819999999999709
这可是最难的了,2201.4,2202.5,1.099999999999909
审判自己比审判别人要难得多啊,2202.9700000000003,2205.36,2.3899999999998727
你要是能审判好自己你就是一个真正有才智的人,2205.9700000000003,2209.79,3.819999999999709
我嘛随便在什么地方我都可以审度自己,2210.6400000000003,2214.32,3.6799999999998363
我没有必要留在这里,2214.88,2216.54,1.6599999999998545
嗯国王又说,2217.13,2219.01,1.8800000000001091
嗯我想在我的星球上有一只老耗子,2219.44,2223.4900000000002,4.050000000000182
夜里我听见它的声音,2224.03,2225.7200000000003,1.6900000000000546
你可以审判它,2226.03,2226.7700000000004,0.7400000000002365
不时地判处它死刑,2227.3700000000003,2228.75,1.3799999999996544
因此它的生命取决于你的判决,2229.1800000000003,2231.84,2.6599999999998545
可是你要有节制地使用这只耗子,2232.34,2234.79,2.449999999999818
每次判刑后都要赦免它,2235.2200000000003,2237.05,1.8299999999999272
因为只有这一只耗子,2237.57,2239.48,1.9099999999998545
可是我不愿判死刑小王子回答道,2240.2200000000003,2243.98,3.7599999999997635
我想我还是应该走,2244.7000000000003,2246.65,1.949999999999818
嗯不行国王说,2246.98,2248.7000000000003,1.7200000000002547
但是小王子准备完毕之后不想使老君主难过说道如果国王陛下想要不折不扣地得到服从你可以给我下一个合理的命令,2249.25,2259.69,10.440000000000055
比如说你可以命令我一分钟之内必须离开,2260.3100000000004,2264.05,3.7399999999997817
我认为这个条件是成熟的,2264.6400000000003,2266.46,1.819999999999709
国王什么也没有回答,2267.4700000000003,2268.69,1.2199999999998
起初小王子有些犹疑不决随后叹了口气就离开了,2269.23,2274.05,4.820000000000164
我派你当我的大使国王匆忙地喊道,2274.6200000000003,2278.34,3.7199999999998
国王显出非常有权威的样子,2278.9100000000003,2280.92,2.0099999999997635
小王子在旅途中自言自语地说这些大人真奇怪,2281.4,2286.59,5.190000000000055
第二个行星上住着一个爱虚荣的人,2287.5600000000004,2290.0200000000004,2.4600000000000364
喔唷喔唷一个崇拜我的人来拜访了,2290.58,2294.13,3.550000000000182
这个爱虚荣的人一见到小王子老远就叫喊起来,2295.05,2298.23,3.1799999999998363
在那些爱虚荣的人眼里别人都成了他们的崇拜者,2298.9,2302.2000000000003,3.300000000000182
你好小王子说道,2303.0,2304.83,1.8299999999999272
你的帽子很奇怪,2305.46,2307.11,1.650000000000091
这是为了向人致意用的爱虚荣的人回答道,2308.01,2311.8,3.7899999999999636
当人们向我欢呼的时候我就用帽子向他们致意,2312.42,2315.88,3.4600000000000364
可惜没有一个人经过这里,2316.28,2318.34,2.0599999999999454
小王子不解其意说道啊是吗,2319.09,2323.1600000000003,4.070000000000164
爱虚荣的人向小王子建议道你用一只手去拍另一只手,2323.79,2328.46,4.670000000000073
小王子就拍起巴掌来,2329.34,2330.9,1.5599999999999454
这位爱虚荣者就谦逊地举起帽子向小王子致意,2331.58,2335.13,3.550000000000182
小王子心想这比访问那位国王有趣,2335.8900000000003,2339.1800000000003,3.2899999999999636
于是他又拍起巴掌来,2339.8500000000004,2341.54,1.6899999999995998
爱虚荣者又举起帽子来向他致意,2342.04,2344.63,2.5900000000001455
小王子这样做了五分钟之后对这种单调的把戏有点儿厌倦了说道要想叫你的帽子掉下来该怎么做呢,2345.38,2354.2000000000003,8.820000000000164
可这回爱虚荣者听不进他的话,2354.7400000000002,2356.98,2.2399999999997817
因为凡是爱虚荣的人只听得进赞美的话,2357.6000000000004,2360.32,2.7199999999998
他问小王子道你真的钦佩我吗,2360.9500000000003,2363.7700000000004,2.8200000000001637
钦佩是什么意思,2364.6200000000003,2366.2400000000002,1.6199999999998909
钦佩嘛就是承认我是星球上最美的人服饰最好的人最富有的人最聪明的人,2367.07,2374.23,7.1599999999998545
可您是您的星球上唯一的人呀,2374.79,2377.4900000000002,2.700000000000273
让我高兴吧,2378.2700000000004,2379.19,0.919999999999618
请你还是来钦佩我吧,2379.57,2381.55,1.9800000000000182
小王子轻轻地耸了耸肩膀说道我钦佩你,2382.38,2386.58,4.199999999999818
可是这有什么能使你这样感兴趣的,2387.3100000000004,2390.2000000000003,2.8899999999998727
于是小王子就走开了,2391.0600000000004,2392.33,1.269999999999527
小王子在路上自言自语地说了一句这些大人肯定是十分古怪的,2392.9900000000002,2398.78,5.789999999999964
小王子所访问的下一个星球上住着一个酒鬼,2399.7000000000003,2403.15,3.449999999999818
访问时间非常短可是他却使小王子非常忧伤,2403.9,2407.79,3.8899999999998727
你在干什么小王子问酒鬼,2408.65,2411.44,2.7899999999999636
这个酒鬼默默地坐在那里面前有一堆酒瓶子有的装着酒有的是空的,2412.01,2418.07,6.059999999999945
我喝酒他阴沉忧郁地回答道,2419.2000000000003,2422.6800000000003,3.480000000000018
你为什么喝酒小王子问道,2423.29,2426.1600000000003,2.8700000000003456
为了忘却酒鬼回答,2426.9100000000003,2430.6200000000003,3.7100000000000364
小王子已经有些可怜酒鬼,2431.46,2433.57,2.1100000000001273
他问道忘却什么呢,2434.0200000000004,2436.21,2.1899999999996
酒鬼垂下脑袋坦白道为了忘却我的羞愧,2437.1600000000003,2442.4300000000003,5.269999999999982
你羞愧什么呢,2443.4500000000003,2444.4900000000002,1.0399999999999636
小王子很想救助他,2445.21,2447.1000000000004,1.8900000000003274
我羞愧我喝酒,2447.9500000000003,2451.75,3.799999999999727
酒鬼说完以后就再也不开口了,2452.3500000000004,2455.01,2.6599999999998545
小王子迷惑不解地离开了,2455.82,2457.46,1.6399999999998727
在旅途中他自言自语地说道这些大人确实真叫怪,2458.08,2463.48,5.400000000000091
第四个行星是一个实业家的星球,2463.61,2466.32,2.7100000000000364
这个人忙得不可开交,2466.89,2468.41,1.5199999999999818
小王子到来的时候他甚至连头都没有抬一下,2468.96,2472.08,3.119999999999891
小王子对他说您好您的烟卷灭了,2472.68,2476.82,4.140000000000327
三加二等于五,2477.9,2478.94,1.0399999999999636
五加七等于十二,2479.28,2480.33,1.0499999999997272
十二加三等于十五,2480.77,2482.14,1.3699999999998909
你好,2482.63,2482.98,0.34999999999990905
十五加七二十二,2483.22,2484.78,1.5600000000004002
二十二加六二十八,2485.3,2486.81,1.5099999999997635
没有时间再去点着它,2487.28,2489.16,1.8799999999996544
二十六加五三十一,2489.73,2491.41,1.6799999999998363
哎哟一共是五亿一百六十二万二千七百三十一,2491.67,2497.27,5.599999999999909
五亿什么呀,2498.16,2499.39,1.2300000000000182
嗯你还待在这儿呐,2500.02,2502.1,2.0799999999999272
五亿一百万,2502.69,2503.73,1.0399999999999636
我也不知道是什么了,2504.48,2505.64,1.1599999999998545
我的工作很多,2506.04,2506.82,0.7800000000002001
我是很严肃的,2507.11,2507.9900000000002,0.8800000000001091
我可是从来没有功夫去闲聊,2508.4900000000002,2510.36,1.8699999999998909
二加五得七,2510.86,2511.92,1.0599999999999454
五亿一百万什么呀小王子重复问道,2512.57,2515.87,3.299999999999727
一旦他提出了一个问题是从来也不会放弃的,2516.48,2519.81,3.3299999999999272
这位实业家抬起头说我住在这个星球上五十四年以来只被打搅过三次,2520.62,2526.82,6.200000000000273
第一次是二十二年前不知从哪里跑来了一只金龟子来打搅我,2527.47,2531.95,4.480000000000018
它发出一种可怕的噪音使我在一笔账目中出了四个差错,2532.73,2537.03,4.300000000000182
第二次在十一年前是风湿病发作因为我缺乏锻炼所致,2537.61,2542.95,5.339999999999691
我没有功夫闲逛,2543.46,2544.43,0.9699999999997999
我可是个严肃的人,2544.95,2546.05,1.1000000000003638
现在这是第三次,2546.81,2548.67,1.8600000000001273
我计算的结果是五亿一百万,2549.18,2551.98,2.800000000000182
几百万什么,2552.65,2553.54,0.8899999999998727
这位实业家知道要想安宁是无望的了就说道几百万个小东西,2554.21,2560.06,5.849999999999909
这些小东西有时出现在天空中,2560.5,2562.94,2.4400000000000546
苍蝇吗,2563.89,2564.48,0.5900000000001455
不是是些闪闪发亮的小东西,2565.05,2568.34,3.2899999999999636
是蜜蜂吗,2569.08,2569.92,0.8400000000001455
不是是金黄色的小东西,2570.61,2572.78,2.1700000000000728
这些小东西叫那些懒汉们胡思乱想,2573.48,2576.28,2.800000000000182
我是个严肃的人,2576.71,2577.7400000000002,1.0300000000002
我没有时间胡思乱想,2578.17,2579.61,1.4400000000000546
啊是星星吗,2580.48,2582.53,2.050000000000182
对了就是星星,2583.06,2584.37,1.3099999999999454
你要拿这五亿星星做什么,2585.32,2587.35,2.0299999999997453
五亿一百六十二万七百三十一颗星星,2588.13,2591.26,3.130000000000109
我是严肃的人,2591.73,2592.57,0.8400000000001455
我是非常精确的,2592.91,2594.06,1.150000000000091
你拿这些星星做什么,2594.9700000000003,2596.38,1.4099999999998545
我要它做什么,2596.95,2598.06,1.1100000000001273
是呀,2598.63,2599.1,0.4699999999997999
什么也不做,2599.7,2600.49,0.7899999999999636
它们都是属于我的,2601.03,2602.2200000000003,1.1900000000000546
星星是属于你的,2603.03,2605.09,2.0599999999999454
是的,2605.86,2606.25,0.38999999999987267
可是我已经见到过一个国王他,2607.05,2609.88,2.8299999999999272
国王并不占有他们只是进行统治,2610.3,2612.95,2.649999999999636
这不是一码事儿,2613.41,2614.13,0.7200000000002547
你拥有这许多星星有什么用,2614.73,2617.0,2.269999999999982
它能让我变得富有,2617.75,2619.35,1.599999999999909
富了有什么好处呢,2620.09,2622.2,2.1099999999996726
富了就可以去买别的星星如果有人发现了别的星星的话,2622.92,2628.04,5.119999999999891
小王子自言自语地说这个人想问题有点儿像那个酒鬼一样,2628.87,2634.73,5.860000000000127
可是他又提了一些问题你怎么能占有星星呢,2635.18,2640.65,5.470000000000255
那么你说星星是谁的啊实业家不高兴地顶了小王子一句,2641.56,2646.7,5.139999999999873
我不知道,2647.5,2648.38,0.8800000000001091
不属于任何人,2648.98,2649.92,0.9400000000000546
那么它们就是我的因为是我第一个想到了这件事情的,2650.7,2655.2200000000003,4.520000000000437
这就行了吗,2656.04,2656.84,0.8000000000001819
那当然,2657.5,2658.08,0.5799999999999272
如果你发现了一颗没有主人的钻石那么这颗钻石就是属于你的,2658.67,2663.05,4.380000000000109
当你发现了一个岛是没有主的那么这个岛就是你的,2663.71,2667.74,4.029999999999745
